CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Churn
0.564,0,0.3212743462519884,0.2,0.0,0.3333333333333333,1,0,0.6595093075666272,0,0,1,0
0.8059999999999999,0,-0.9262528387354393,0.4,0.5162628033107097,0.0,1,0,0.7046412797124357,0,0,1,0
0.7479999999999999,1,-0.018960340562764584,0.2,0.5976648697608213,0.0,1,0,0.5390538813414005,0,1,0,1
0.602,0,-0.24578346510593324,0.7000000000000001,0.5180489283920687,0.0,1,1,0.6874813065035084,1,0,0,0
0.6980000000000001,1,-0.3591950273775176,0.8,0.0,0.3333333333333333,1,0,0.7478826293289811,1,0,0,0
0.33199999999999996,1,0.5480974707951571,0.8,0.5510831185989739,0.3333333333333333,1,1,0.36902416534147836,0,1,0,0
0.9679999999999999,1,1.7956246557825848,0.30000000000000004,0.38265121720277684,0.0,1,0,0.26322584104913993,0,1,0,1
0.7219999999999999,0,0.3212743462519884,0.6000000000000001,0.0,0.3333333333333333,1,0,0.4738559680195952,0,0,1,0
0.378,1,2.249270904868922,0.5,0.589422073869962,0.3333333333333333,1,1,0.4142530347683152,1,0,0,0
0.406,1,-0.1323719028343489,0.0,0.38392338929095127,0.0,0,0,0.2617351136487049,0,1,0,0
0.5059999999999999,1,-0.6994297141922706,0.7000000000000001,0.0,0.0,1,1,0.9903125730200052,1,0,0,0
0.672,0,0.3212743462519884,0.4,0.5434585596664524,0.3333333333333333,0,1,0.9380063501985794,1,0,0,0
0.602,1,-0.6994297141922706,0.6000000000000001,0.5884261326388004,0.0,1,1,0.9656971119057545,0,0,1,0
0.5599999999999999,1,1.7956246557825848,0.6000000000000001,0.0,0.3333333333333333,0,1,0.9035519381682292,1,0,0,0
0.47399999999999987,1,0.43468590852357275,0.5,0.5451990447823704,0.0,1,0,0.7792838515553665,0,1,0,1
0.658,0,-0.9262528387354393,0.9,0.0,0.3333333333333333,1,1,0.789292535292596,1,0,0,0
0.40800000000000003,1,-0.24578346510593324,0.0,0.4486277723552353,0.0,0,1,0.5784558075112751,0,1,0,0
0.662,0,0.09445122170881975,0.5,0.0,0.3333333333333333,1,1,0.8876273677741054,1,0,0,0
0.2599999999999999,1,0.09445122170881975,0.6000000000000001,0.5102065728597582,0.0,1,0,0.4119413067606339,0,0,1,0
0.838,1,0.09445122170881975,0.4,0.0,0.0,1,1,0.2890709521711119,1,0,0,0
0.41600000000000004,1,-0.24578346510593324,0.1,0.0,0.3333333333333333,1,1,0.5696193457597635,0,0,1,0
0.7259999999999999,1,-1.3798990878217765,0.2,0.0,0.3333333333333333,1,0,0.33856015042540005,1,0,0,0
0.45200000000000007,1,-0.1323719028343489,0.8,0.0,0.3333333333333333,0,0,0.5276590712438134,1,0,0,0
0.7639999999999999,1,2.0224477803257535,0.2,0.6380272527643641,0.0,1,1,0.8954536866263895,1,0,0,0
0.834,0,0.5480974707951571,0.1,0.0,0.3333333333333333,1,1,0.5117546606866821,1,0,0,0
0.4979999999999999,1,-0.5860181519206863,0.7000000000000001,0.3060083336563368,0.0,0,1,0.6492405469248721,0,1,0,0
0.378,1,1.1151552821530788,0.0,0.0,0.0,0,1,0.3239038488830625,1,0,0,1
0.656,1,-0.6994297141922706,0.1,0.0,0.3333333333333333,0,1,0.9034599933037326,0,0,1,0
0.596,1,-1.1530759632786078,0.8,0.4063262780994109,0.3333333333333333,1,0,0.6918856055812435,0,1,0,0
0.674,0,-0.3591950273775176,0.30000000000000004,0.0,0.3333333333333333,1,1,0.6042536955907635,1,0,0,0
0.912,0,0.2078627839804041,0.9,0.0,0.3333333333333333,1,0,0.3791579101022344,1,0,0,0
0.668,0,-0.812841276463855,0.5,0.4640552132837804,0.0,1,0,0.8025898237044766,1,0,0,0
0.41800000000000004,0,-1.1530759632786078,0.30000000000000004,0.5918909107505441,0.0,1,1,0.07762387657057261,1,0,0,0
0.654,1,0.09445122170881975,0.1,0.0,0.3333333333333333,1,0,0.14100295239061902,1,0,0,0
0.638,0,-0.1323719028343489,0.7000000000000001,0.0,0.3333333333333333,1,1,0.41714714695035443,0,0,1,0
0.846,0,-0.1323719028343489,0.1,0.0,0.3333333333333333,1,1,0.7428127054596291,1,0,0,0
0.614,1,-0.24578346510593324,0.4,0.5288110252061811,0.3333333333333333,1,0,0.6791384856240602,1,0,0,0
0.82,1,-1.1530759632786078,0.1,0.5916356121938577,0.3333333333333333,0,0,0.08102608667899501,0,0,1,0
0.678,0,-0.018960340562764584,0.1,0.5810768397478459,0.0,1,1,0.35905139913020556,1,0,0,0
0.7959999999999999,0,-1.0396644010070235,0.30000000000000004,0.0,0.0,1,0,0.7475029440615548,1,0,0,0
0.5299999999999999,0,0.09445122170881975,0.7000000000000001,0.0,0.3333333333333333,1,0,0.4841634975786435,1,0,0,0
0.592,1,0.09445122170881975,0.1,0.0,0.3333333333333333,1,1,0.7109390527107703,1,0,0,0
0.43400000000000005,0,1.0017437198814945,0.4,0.594857969937693,0.3333333333333333,1,0,0.12064792015263849,0,1,0,0
0.39,0,-0.24578346510593324,0.8,0.0,0.0,0,1,0.5337670516328442,1,0,0,0
0.7639999999999999,0,-0.5860181519206863,0.7000000000000001,0.6962778594654856,0.0,1,0,0.7324643059580923,0,0,1,0
0.5439999999999999,0,1.0017437198814945,0.5,0.5007827170176161,0.0,0,1,0.3018440848211885,1,0,0,0
0.7939999999999999,0,0.3212743462519884,1.0,0.48784126990519133,0.0,1,0,0.56527262477726,0,1,0,0
0.7779999999999999,0,-0.3591950273775176,0.4,0.0,0.3333333333333333,0,1,0.7903358943996723,0,0,1,0
0.7459999999999999,1,-1.2664875255501922,1.0,0.0,0.3333333333333333,1,0,0.7533901667318568,1,0,0,0
0.9999999999999999,1,-1.1530759632786078,0.6000000000000001,0.4690978421860604,0.3333333333333333,1,1,0.8880665320643207,0,1,0,0
0.7079999999999999,0,-0.1323719028343489,0.8,0.0,0.0,1,1,0.3537762751334514,1,0,0,0
0.91,0,-0.5860181519206863,0.8,0.543944868599687,0.0,1,1,0.8101419587687813,1,0,0,0
0.5399999999999999,1,-1.1530759632786078,0.30000000000000004,0.0,0.0,0,1,0.7668852516585468,0,0,1,0
0.19799999999999995,0,-0.4726065896491019,0.4,0.6328220734336977,0.0,1,1,0.7591362205188023,0,1,0,0
0.572,1,1.9090362180541691,0.6000000000000001,0.4567921665039904,0.0,0,1,0.2535888886982403,0,1,0,1
0.43600000000000005,1,0.2078627839804041,0.4,0.44646427858903376,0.0,1,0,0.5026178523810694,0,0,1,0
0.7919999999999999,1,-0.24578346510593324,0.8,0.0,0.3333333333333333,1,0,0.3240694296782115,0,0,1,0
0.4859999999999999,0,1.1151552821530788,0.2,0.3226485476003865,0.0,1,0,0.2891838572631516,0,1,0,1
0.47999999999999987,0,-0.018960340562764584,0.7000000000000001,0.0,0.3333333333333333,0,1,0.9694152261596046,0,0,1,0
0.47799999999999987,0,-0.1323719028343489,0.30000000000000004,0.35717669160253157,0.3333333333333333,1,1,0.4322109973561599,1,0,0,0
0.7799999999999999,0,-0.018960340562764584,0.8,0.7499868701202361,0.0,1,0,0.8624243699713275,0,1,0,0
0.9999999999999999,1,0.6615090330667415,0.9,0.4529531658447278,0.3333333333333333,1,0,0.7793102144191258,0,1,0,0
0.7139999999999999,1,-1.0396644010070235,0.1,0.4122220135983606,0.3333333333333333,1,0,0.5004485938913893,0,1,0,0
0.5519999999999999,1,1.5688015312394161,0.2,0.0,0.3333333333333333,0,1,0.4787581600441936,0,0,1,0
0.928,0,-0.24578346510593324,0.9,0.5141663851922474,0.0,1,1,0.5724021536308642,1,0,0,0
0.41800000000000004,0,-0.1323719028343489,0.9,0.0,0.0,1,0,0.6148334579858242,1,0,0,0
0.368,0,-1.833545336908114,0.7000000000000001,0.0,0.3333333333333333,0,1,0.18089291669870314,0,0,1,0
0.5099999999999999,0,-0.24578346510593324,0.6000000000000001,0.49275255806133506,0.0,1,1,0.2592738626812954,1,0,0,0
0.378,1,-0.9262528387354393,0.7000000000000001,0.0,0.3333333333333333,1,0,0.5925659925760776,1,0,0,0
0.29399999999999993,0,-0.6994297141922706,0.30000000000000004,0.0,0.3333333333333333,1,1,0.7989402929159284,1,0,0,0
0.8079999999999999,1,2.7029171539552594,0.7000000000000001,0.0,0.3333333333333333,0,0,0.19290857974148487,1,0,0,0
0.4919999999999999,1,-0.3591950273775176,0.4,0.5592302719151956,0.0,1,1,0.25701385991294456,1,0,0,0
0.5279999999999999,0,-0.812841276463855,0.5,0.0,0.0,1,1,0.4896139571303818,1,0,0,0
0.9400000000000001,0,-0.4726065896491019,1.0,0.4077748855686933,0.0,1,1,0.2974614963371377,1,0,0,0
0.602,0,-0.4726065896491019,0.30000000000000004,0.0,0.3333333333333333,1,1,0.805266829949674,1,0,0,0
0.7579999999999999,0,0.6615090330667415,0.30000000000000004,0.0,0.3333333333333333,1,1,0.7643468630518262,1,0,0,0
0.7499999999999999,0,-0.1323719028343489,0.7000000000000001,0.3896850154429199,0.0,1,1,0.6286713101657954,1,0,0,0
0.44600000000000006,1,-0.24578346510593324,1.0,0.49207345383290974,0.0,1,1,0.6303821949920464,0,0,1,0
0.824,0,0.3212743462519884,0.1,0.4573197947074084,0.3333333333333333,0,1,0.35357702791076906,1,0,0,0
0.38,0,-0.5860181519206863,0.8,0.45531335611640134,0.0,1,1,0.6675632374817293,0,1,0,0
0.29799999999999993,0,1.4553899689678318,0.7000000000000001,0.0,0.3333333333333333,1,1,0.355522327119518,1,0,0,0
0.7239999999999999,0,-0.3591950273775176,0.7000000000000001,0.4450286751540223,0.0,0,1,0.4673988172528786,1,0,0,0
0.658,0,-0.9262528387354393,0.7000000000000001,0.0,0.3333333333333333,0,1,0.34810225649605725,1,0,0,0
0.928,0,1.2285668444246631,0.2,0.0,1.0,0,0,0.7890473656620749,1,0,0,1
0.7479999999999999,0,-1.0396644010070235,0.8,0.0,0.3333333333333333,1,0,0.8854425016686893,1,0,0,0
0.9640000000000001,0,1.3419784066962475,0.1,0.504117790374632,0.0,1,0,0.5292606527355023,0,1,0,1
0.666,0,0.09445122170881975,0.1,0.0,0.3333333333333333,1,1,0.12457003394806496,1,0,0,0
0.674,0,-0.4726065896491019,0.8,0.0,0.0,1,0,0.7295870520020244,1,0,0,0
0.668,1,-1.6067222123649452,0.5,0.0,0.3333333333333333,1,0,0.4442166555170596,1,0,0,0
0.668,1,0.43468590852357275,0.4,0.577889005617575,0.3333333333333333,1,1,0.8992974121722696,0,1,0,0
0.858,0,2.3626824671405067,0.5,0.5335728928137021,0.0,1,0,0.25750519966217517,0,1,0,1
0.5479999999999999,0,4.744325274843778,0.4,0.0,0.3333333333333333,1,1,0.32871724758095716,1,0,0,0
0.7579999999999999,0,-0.018960340562764584,0.0,0.0,0.3333333333333333,1,1,0.6850264586605035,1,0,0,0
0.5139999999999999,0,-0.5860181519206863,1.0,0.5768884081031744,0.0,0,1,0.8588412215740671,0,0,1,0
0.7339999999999999,0,-1.9469568991796984,0.1,0.0,0.3333333333333333,0,0,0.31445793975170183,1,0,0,0
0.586,1,0.09445122170881975,1.0,0.0,0.3333333333333333,1,0,0.9048027485011312,0,0,1,0
0.47999999999999987,0,0.3212743462519884,0.4,0.0,0.0,1,1,0.4025078537072165,1,0,0,0
0.46799999999999986,0,-0.1323719028343489,0.30000000000000004,0.6959092160681539,0.3333333333333333,1,1,0.7787597458179718,1,0,0,0
0.4919999999999999,1,0.09445122170881975,0.9,0.0,0.3333333333333333,1,1,0.6086018172567305,0,0,1,0
0.572,1,0.09445122170881975,0.2,0.3726120188486346,0.0,1,0,0.37391034955506536,1,0,0,0
0.588,1,-0.9262528387354393,0.4,0.3350469294622589,0.0,1,0,0.6490007799305672,0,1,0,0
0.7119999999999999,0,0.2078627839804041,0.1,0.0,0.3333333333333333,1,1,0.6916894098475352,1,0,0,0
0.9979999999999999,1,0.5480974707951571,0.9,0.5786732747296042,0.3333333333333333,1,1,0.8552502193445292,0,1,0,0
0.626,1,-0.3591950273775176,0.5,0.0,0.0,1,0,0.28257253126663157,1,0,0,0
0.47399999999999987,0,-0.6994297141922706,0.30000000000000004,0.5262230965407758,0.3333333333333333,1,1,0.6524419090295109,0,1,0,0
0.9999999999999999,1,-1.3798990878217765,0.5,0.0,0.3333333333333333,1,0,0.7468140078951524,0,0,1,0
0.5579999999999999,0,-0.6994297141922706,0.2,0.0,0.0,1,1,0.6311774830528557,1,0,0,0
0.5319999999999999,0,-0.812841276463855,0.2,0.0,1.0,1,0,0.7333087179889427,0,1,0,1
0.626,1,-0.1323719028343489,0.8,0.5113457682103881,0.0,1,1,0.6296669960107034,1,0,0,0
0.2679999999999999,1,0.8883321576099101,0.7000000000000001,0.4083190834286823,0.3333333333333333,1,0,0.4296716582856605,0,1,0,0
0.666,0,-0.6994297141922706,0.1,0.0,0.3333333333333333,1,1,0.8377825459933175,1,0,0,0
0.43800000000000006,1,1.5688015312394161,0.9,0.0,0.3333333333333333,1,1,0.20491373765829038,1,0,0,0
0.7379999999999999,0,0.2078627839804041,0.4,0.6316520878857941,0.0,0,1,0.1729871590842752,1,0,0,0
0.9999999999999999,0,-0.5860181519206863,0.4,0.0,0.3333333333333333,1,0,0.7253517854036878,0,0,1,0
0.4919999999999999,1,-0.6994297141922706,0.7000000000000001,0.3935680200762154,0.0,1,0,0.19062486540307344,1,0,0,0
0.7599999999999999,1,-1.0396644010070235,0.9,0.0,0.3333333333333333,1,1,0.6572368987447426,1,0,0,0
0.42400000000000004,1,-0.1323719028343489,0.2,0.0,0.0,1,0,0.3093566505776494,0,0,1,0
0.6940000000000001,0,-0.018960340562764584,0.9,0.4777191813196964,0.0,1,1,0.8061512615080528,1,0,0,0
0.572,1,-1.2664875255501922,0.2,0.0,0.0,0,0,0.3639040669894875,1,0,0,0
0.608,0,0.6615090330667415,0.0,0.5798626404834212,0.0,1,0,0.6222998011879897,1,0,0,0
0.9999999999999999,0,0.2078627839804041,0.2,0.5755533971655232,0.0,1,0,0.14394783934820995,0,0,1,0
0.654,1,-1.2664875255501922,0.2,0.0,0.3333333333333333,1,0,0.5732589717152484,1,0,0,0
0.46399999999999986,0,0.3212743462519884,0.7000000000000001,0.0,0.3333333333333333,1,1,0.3645821978834572,1,0,0,0
0.5259999999999999,0,-0.4726065896491019,0.8,0.0,0.0,0,1,0.37398678685264475,1,0,0,0
0.7659999999999999,0,-0.812841276463855,0.30000000000000004,0.0,0.0,1,0,0.7122084220995635,1,0,0,0
0.398,1,0.5480974707951571,0.2,0.0,0.3333333333333333,1,0,0.8846097453252315,1,0,0,0
0.398,1,0.2078627839804041,0.8,0.5347457308594459,0.3333333333333333,1,1,0.7299635857316578,1,0,0,0
0.394,1,2.3626824671405067,0.1,0.0,0.0,0,0,0.8886686258559865,0,0,1,1
0.656,1,-0.5860181519206863,0.30000000000000004,0.0,0.3333333333333333,1,0,0.6850264586605035,1,0,0,0
0.604,1,-0.1323719028343489,0.5,0.4943980717785777,0.0,1,1,0.4476017572774636,0,0,1,0
0.592,0,0.3212743462519884,0.1,0.0,0.3333333333333333,1,1,0.9074913103849023,1,0,0,0
0.7099999999999999,0,3.2699749653131813,0.5,0.4785677574786201,0.0,1,1,0.939533695466703,0,0,1,0
0.398,1,-0.4726065896491019,0.4,0.0,0.3333333333333333,1,0,0.6972077024984342,0,0,1,0
0.602,1,1.3419784066962475,0.8,0.0,0.0,1,1,0.6336648467619775,1,0,0,1
0.636,0,-0.3591950273775176,0.30000000000000004,0.0,0.0,1,0,0.27877422788449624,0,0,1,0
0.612,1,1.0017437198814945,0.9,0.0,0.0,1,0,0.6326315925856021,1,0,0,1
0.46799999999999986,0,2.3626824671405067,0.7000000000000001,0.0,0.0,1,0,0.8134640797977374,1,0,0,1
0.814,0,0.09445122170881975,0.4,0.0,0.3333333333333333,1,0,0.8844016938064929,1,0,0,0
0.618,0,-0.1323719028343489,0.9,0.0,0.3333333333333333,1,1,0.6622165285551085,1,0,0,0
0.8099999999999999,0,-0.3591950273775176,0.4,0.0,0.3333333333333333,0,1,0.5292430941677991,0,0,1,0
0.582,0,-0.812841276463855,0.4,0.5912933963500444,0.0,1,0,0.593587190869785,0,0,1,0
0.574,1,0.43468590852357275,0.30000000000000004,0.0,0.3333333333333333,1,0,0.8577282785135006,1,0,0,0
0.668,1,-0.5860181519206863,0.4,0.0,0.3333333333333333,0,0,0.6842697394193497,0,0,1,0
0.668,1,-0.6994297141922706,0.4,0.6475895805972425,0.0,0,0,0.8801591736687918,0,1,0,0
0.7919999999999999,0,-0.1323719028343489,0.4,0.0,0.3333333333333333,1,1,0.8551647276288465,1,0,0,0
0.9999999999999999,0,-0.3591950273775176,0.9,0.4796720516792068,0.3333333333333333,0,1,0.26674250700629376,0,0,1,0
0.7639999999999999,0,1.1151552821530788,0.8,0.5413668817282244,0.0,0,0,0.9399375425238746,1,0,0,0
0.8039999999999999,0,-0.24578346510593324,0.5,0.6902958778553714,0.0,1,0,0.4140933568534767,1,0,0,0
0.5579999999999999,1,1.1151552821530788,0.30000000000000004,0.5363719063192727,0.3333333333333333,1,0,0.6076036802157613,0,1,0,0
0.47599999999999987,0,-0.5860181519206863,0.7000000000000001,0.0,0.3333333333333333,1,0,0.8186220966520614,1,0,0,0
0.626,1,-0.9262528387354393,0.8,0.0,0.3333333333333333,1,0,0.08102608667899501,0,0,1,0
0.7679999999999999,1,0.09445122170881975,0.30000000000000004,0.3885981298688573,0.3333333333333333,1,1,0.6282126363559098,1,0,0,0
0.4959999999999999,1,-0.812841276463855,0.5,0.37074002519258975,0.0,0,1,0.3204922341856709,0,1,0,0
0.64,1,0.2078627839804041,0.5,0.4608446850162819,0.0,0,0,0.6646721767886641,1,0,0,0
0.41800000000000004,0,0.09445122170881975,0.9,0.0,0.3333333333333333,1,0,0.26393523719899126,1,0,0,0
0.636,0,0.3212743462519884,0.6000000000000001,0.0,0.0,0,0,0.9247714422252338,1,0,0,1
0.7659999999999999,0,-0.1323719028343489,0.0,0.0,0.0,0,1,0.7673380225881219,0,0,1,0
0.602,0,-0.24578346510593324,0.1,0.0,0.3333333333333333,1,1,0.2479374810938998,1,0,0,0
0.396,0,0.8883321576099101,0.5,0.0,0.3333333333333333,1,1,0.5221497329621989,1,0,0,0
0.622,0,-0.3591950273775176,0.2,0.0,0.3333333333333333,1,0,0.41501230525434885,1,0,0,0
0.9999999999999999,0,0.2078627839804041,0.9,0.4187150537553218,0.0,1,1,0.8198980192384875,0,1,0,0
0.7819999999999999,1,2.476094029412091,0.5,0.4843595026519001,0.0,0,1,0.1942169681696184,1,0,0,0
0.7000000000000001,0,-0.4726065896491019,0.4,0.6012502498033034,0.3333333333333333,1,1,0.6722973975151175,0,1,0,0
0.7879999999999999,1,0.09445122170881975,0.4,0.557225217624611,0.0,1,0,0.6842697394193497,0,0,1,0
0.6980000000000001,0,-0.4726065896491019,0.2,0.0,0.3333333333333333,1,0,0.7994395865462552,1,0,0,0
0.666,1,0.3212743462519884,0.5,0.5439671013034405,0.3333333333333333,0,0,0.49427473135516475,0,1,0,0
0.5499999999999999,1,0.6615090330667415,1.0,0.4938671715923431,0.0,0,0,0.7793102144191258,0,1,0,1
0.7000000000000001,1,-0.1323719028343489,0.2,0.0,0.3333333333333333,1,0,0.9102706165473442,1,0,0,0
0.404,0,0.09445122170881975,0.30000000000000004,0.6080969157954382,0.0,1,1,0.29391726693039866,0,1,0,0
0.7279999999999999,0,-1.1530759632786078,0.9,0.0,0.3333333333333333,1,0,0.7852973858594302,1,0,0,0
0.578,1,2.929740278498428,0.2,0.0,0.0,1,1,0.669235353390687,1,0,0,0
0.41600000000000004,0,0.2078627839804041,0.1,0.5137478230827145,0.0,0,0,0.7828499416290179,0,1,0,0
0.7199999999999999,0,-0.6994297141922706,0.4,0.5904055144488244,0.3333333333333333,1,1,0.7943962256383003,0,1,0,0
0.664,0,-0.3591950273775176,0.9,0.0,0.3333333333333333,1,1,0.29376504265256237,1,0,0,0
0.626,0,-0.018960340562764584,0.5,0.5191984850216178,0.0,1,1,0.24307876028107916,1,0,0,0
0.918,1,3.1565634030415968,0.9,0.47795426070051644,0.3333333333333333,1,1,0.5503925140272196,0,1,0,0
0.634,1,0.6615090330667415,0.8,0.0,0.3333333333333333,0,0,0.6339410315263333,1,0,0,0
0.7619999999999999,1,1.2285668444246631,1.0,0.5767678481209338,0.0,1,0,0.4639006103027973,0,1,0,1
0.4979999999999999,1,-0.1323719028343489,0.7000000000000001,0.43826972347046966,0.3333333333333333,0,1,0.5442502669177425,0,1,0,0
0.592,0,-0.6994297141922706,0.8,0.0,0.3333333333333333,1,1,0.7594382178784138,0,0,1,0
0.67,0,0.3212743462519884,0.8,0.6009108445088326,0.0,1,1,0.33030617289706515,0,1,0,0
0.32599999999999996,1,-0.1323719028343489,0.4,0.0,0.0,0,0,0.5964794521486759,1,0,0,1
0.636,0,2.0224477803257535,0.30000000000000004,0.4983002049268007,0.3333333333333333,1,1,0.7900976781620592,0,1,0,0
0.578,0,0.7749205953383258,0.7000000000000001,0.0,0.3333333333333333,0,1,0.37575404918830146,1,0,0,0
0.588,0,0.43468590852357275,0.30000000000000004,0.7045240951331521,0.0,1,0,0.8835321695221183,1,0,0,0
0.848,0,-1.3798990878217765,0.4,0.0,0.0,0,0,0.13788913300244854,1,0,0,0
0.44400000000000006,0,0.5480974707951571,0.30000000000000004,0.0,0.3333333333333333,1,1,0.7594382178784138,0,0,1,0
0.46199999999999986,1,1.6822130935110005,0.5,0.3912098852809266,0.0,0,1,0.40687623525899463,0,1,0,1
0.5319999999999999,1,-1.4933106500933608,0.8,0.0,0.3333333333333333,1,1,0.2616996963668422,0,0,1,0
0.592,0,-0.4726065896491019,0.5,0.42063939913643145,0.0,1,1,0.895627021204997,1,0,0,0
0.602,0,-0.4726065896491019,0.6000000000000001,0.0,0.3333333333333333,1,0,0.43359862444879976,1,0,0,0
0.624,0,0.6615090330667415,0.5,0.4340474813366939,0.0,1,1,0.8134615785772668,0,1,0,0
0.578,0,-0.812841276463855,0.8,0.46843878933951083,0.0,1,0,0.4147479762750234,0,1,0,0
0.7519999999999999,0,-0.5860181519206863,0.2,0.5195156576123352,0.0,1,1,0.8551936917618953,1,0,0,0
0.672,0,0.5480974707951571,0.4,0.0,0.3333333333333333,0,1,0.7224881380869795,1,0,0,0
0.7979999999999999,0,-0.9262528387354393,0.5,0.3217123410298759,0.0,0,1,0.15160577603841796,0,1,0,0
0.834,0,2.7029171539552594,0.4,0.5130909515580427,0.0,1,1,0.3740803825226519,0,1,0,0
0.6,0,0.2078627839804041,0.8,0.41677267052022343,0.0,0,1,0.716466699926229,1,0,0,0
0.85,1,1.0017437198814945,0.9,0.0,0.0,1,1,0.719875213110237,1,0,0,1
0.7659999999999999,0,-0.812841276463855,0.2,0.4148702642033838,0.0,0,1,0.8854802700977942,1,0,0,0
0.59,0,-1.0396644010070235,0.30000000000000004,0.0,0.3333333333333333,1,1,0.6916106214027136,0,0,1,0
0.568,1,-0.4726065896491019,0.4,0.0,0.3333333333333333,1,1,0.6585185741382508,1,0,0,0
0.686,0,1.9090362180541691,0.5,0.0,0.0,1,0,0.46869544994480056,1,0,0,1
0.388,0,-1.9469568991796984,0.6000000000000001,0.0,0.3333333333333333,1,0,0.7642067947054766,1,0,0,0
0.5219999999999999,0,-1.1530759632786078,0.7000000000000001,0.0,0.3333333333333333,1,1,0.628337547306208,0,0,1,0
0.4959999999999999,1,0.09445122170881975,0.30000000000000004,0.0,0.0,1,1,0.6249706544308296,1,0,0,0
0.5159999999999999,1,-0.3591950273775176,0.2,0.5853070940446724,0.3333333333333333,1,1,0.2714772173081855,0,0,1,0
0.6880000000000001,0,-0.6994297141922706,0.30000000000000004,0.0,0.0,1,1,0.8248298757378663,0,0,1,0
0.85,0,1.1151552821530788,0.5,0.0,0.3333333333333333,0,0,0.588989897620544,0,0,1,0
0.46199999999999986,1,-0.1323719028343489,0.4,0.5211720359904686,0.3333333333333333,0,1,0.38659048682804775,1,0,0,0
0.57,0,-1.1530759632786078,0.30000000000000004,0.0,0.3333333333333333,1,0,0.661965606117505,1,0,0,0
0.918,0,-0.3591950273775176,0.4,0.0,0.3333333333333333,0,1,0.9676155980310593,1,0,0,0
0.46799999999999986,0,-0.812841276463855,0.6000000000000001,0.0,0.0,1,0,0.5611708733276403,1,0,0,0
0.884,1,-0.812841276463855,0.7000000000000001,0.0,0.3333333333333333,1,0,0.6585521405169653,0,0,1,0
0.7079999999999999,1,1.6822130935110005,0.5,0.5600181485980225,0.0,1,0,0.5045036725670291,0,1,0,1
0.592,1,2.929740278498428,0.7000000000000001,0.0,0.3333333333333333,1,1,0.46603415136415816,1,0,0,0
0.65,0,-0.6994297141922706,0.30000000000000004,0.0,0.3333333333333333,1,1,0.31196197184416136,1,0,0,0
0.846,1,-0.24578346510593324,0.8,0.44406138474675444,0.0,0,1,0.0215374091788088,0,1,0,0
0.41800000000000004,0,1.6822130935110005,0.6000000000000001,0.0,0.0,1,1,0.8787314269998047,0,0,1,0
0.7179999999999999,0,0.7749205953383258,0.8,0.5819950084643678,0.0,1,1,0.7477572181345888,0,1,0,0
0.566,0,-0.1323719028343489,0.2,0.594815182470092,0.0,1,1,0.533717427418709,0,1,0,0
0.37,0,1.0017437198814945,0.6000000000000001,0.4354462539907703,0.0,1,1,0.8202721017720597,1,0,0,0
0.564,0,-1.0396644010070235,0.4,0.5866093012571628,0.0,1,0,0.4879048231584602,1,0,0,0
0.612,0,-0.3591950273775176,0.6000000000000001,0.0,0.3333333333333333,0,0,0.5934223604407771,1,0,0,0
0.7899999999999999,1,1.4553899689678318,0.1,0.0,0.3333333333333333,1,1,0.8836984006345897,1,0,0,0
0.6960000000000001,0,1.5688015312394161,0.9,0.40598339107963516,0.0,1,0,0.7667923563302713,0,1,0,1
0.7199999999999999,1,-0.6994297141922706,0.1,0.0,0.3333333333333333,1,1,0.6024026423693442,1,0,0,0
0.564,1,-0.4726065896491019,1.0,0.6579782099367937,0.0,1,0,0.9381686293827073,1,0,0,0
0.2759999999999999,1,0.6615090330667415,0.9,0.0,0.0,1,1,0.6025001899676947,1,0,0,0
0.42200000000000004,1,-0.9262528387354393,0.30000000000000004,0.5350790116732601,0.3333333333333333,1,0,0.5391973513475901,0,1,0,0
0.238,1,-0.24578346510593324,0.5,0.0,0.3333333333333333,0,0,0.8025898237044766,1,0,0,0
0.7159999999999999,1,-0.4726065896491019,0.8,0.4821927788513796,0.0,1,0,0.46468944521479255,0,0,1,0
0.4859999999999999,1,0.5480974707951571,0.7000000000000001,0.0,0.0,1,0,0.44500909218653245,1,0,0,1
0.9819999999999999,0,-0.1323719028343489,0.9,0.3548149492364451,0.0,1,1,0.9215632768009151,0,0,1,0
0.674,0,-0.5860181519206863,0.30000000000000004,0.4188821765699519,0.0,1,0,0.4028595253053728,0,1,0,0
0.6900000000000001,0,0.2078627839804041,0.1,0.519255199390438,0.0,1,1,0.8604565097539344,0,1,0,0
0.592,1,1.5688015312394161,0.7000000000000001,0.5932945494303478,0.0,1,0,0.8629788405252343,0,0,1,1
0.664,0,-0.1323719028343489,0.2,0.3347981748712055,0.0,1,1,0.6584615463115228,0,1,0,0
0.626,0,-0.1323719028343489,0.9,0.585167908929476,0.3333333333333333,1,1,0.51529728931232,0,1,0,0
0.57,1,-0.1323719028343489,0.5,0.0,0.3333333333333333,1,1,0.43326095968527845,0,0,1,0
0.4959999999999999,1,0.6615090330667415,0.5,0.600891128714938,0.0,1,1,0.4930966064891364,1,0,0,0
0.654,0,2.3626824671405067,0.0,0.5445933504248291,0.0,1,1,0.5277685746760131,1,0,0,0
